age,workclass,education,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,70,United-States,<=50K
31,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,25,United-States,<=50K
50,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,White,Male,7688,0,55,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Husband,White,Male,7688,0,50,United-States,>50K
39,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,25,United-States,<=50K
27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,99,United-States,<=50K
53,Private,Bachelors,Never-married,Not-in-family,White,Male,8614,0,50,Others,>50K
39,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,70,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
41,State-gov,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,49,United-States,>50K
55,State-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
30,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,84,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,80,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,5013,0,40,United-States,<=50K
54,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,15,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
23,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
36,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,50,United-States,<=50K
38,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,Some-college,Divorced,Not-in-family,White,Male,0,0,44,United-States,<=50K
58,Private,Masters,Never-married,Not-in-family,White,Female,0,0,24,United-States,>50K
36,Private,Bachelors,Divorced,Not-in-family,White,Male,0,0,45,United-States,<=50K
20,Local-gov,HS-grad,Never-married,Not-in-family,White,Female,0,0,30,United-States,<=50K
23,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
34,Local-gov,Some-college,Never-married,Not-in-family,White,Male,0,0,48,United-States,<=50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,30,Others,<=50K
42,Private,Some-college,Married-civ-spouse,Husband,White,Male,7688,0,40,United-States,>50K
25,State-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
33,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,75,United-States,<=50K
27,Local-gov,HS-grad,Married-civ-spouse,Other-relative,White,Male,0,0,50,United-States,<=50K
57,State-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
31,Private,Bachelors,Never-married,Not-in-family,White,Male,0,1741,38,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
21,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Other-relative,Black,Male,0,0,48,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
26,Private,Bachelors,Never-married,Not-in-family,White,Male,6849,0,65,United-States,<=50K
59,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,2179,40,United-States,<=50K
30,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,State-gov,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,Some-college,Never-married,Not-in-family,Black,Female,0,0,30,United-States,<=50K
26,Private,Masters,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
68,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,30,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
42,Private,Bachelors,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,27,Others,>50K
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,7298,0,40,United-States,>50K
55,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,35,United-States,<=50K
57,Private,Some-college,Never-married,Not-in-family,Black,Female,0,0,40,United-States,<=50K
26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
45,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,3103,0,60,United-States,>50K
46,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
27,Private,Doctorate,Never-married,Not-in-family,White,Female,0,0,70,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,65,United-States,>50K
51,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,49,United-States,<=50K
25,Private,HS-grad,Never-married,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,48,United-States,<=50K
20,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,25,United-States,<=50K
49,Private,Bachelors,Married-civ-spouse,Husband,Black,Male,0,0,48,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,15,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,>50K
31,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,44,Others,<=50K
34,Local-gov,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,46,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,30,Others,<=50K
36,Private,Bachelors,Divorced,Not-in-family,White,Female,3674,0,40,United-States,<=50K
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
47,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,Others,>50K
40,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
34,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,52,United-States,>50K
50,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,1485,40,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Husband,White,Male,7298,0,50,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
64,Private,Bachelors,Divorced,Not-in-family,White,Male,27828,0,55,United-States,>50K
60,Private,HS-grad,Divorced,Not-in-family,White,Male,4650,0,40,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,3103,0,55,United-States,>50K
34,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,45,United-States,<=50K
47,Private,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,HS-grad,Never-married,Not-in-family,Black,Male,0,0,60,Others,<=50K
33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,HS-grad,Divorced,Not-in-family,Black,Female,0,0,40,United-States,<=50K
48,Private,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
54,Private,Masters,Married-civ-spouse,Husband,White,Male,7688,0,60,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Wife,White,Female,7688,0,40,United-States,>50K
36,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
37,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,1485,70,United-States,>50K
24,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,10,Others,<=50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,35,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
56,Private,HS-grad,Never-married,Not-in-family,Black,Female,0,0,40,United-States,<=50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,30,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,>50K
33,Local-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,50,United-States,>50K
34,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,40,United-States,>50K
23,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,HS-grad,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Self-emp-not-inc,Doctorate,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,30,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,5178,0,40,United-States,>50K
22,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,50,United-States,<=50K
39,Private,Masters,Married-civ-spouse,Husband,White,Male,0,1848,50,United-States,>50K
20,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,10,United-States,<=50K
36,State-gov,Doctorate,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
43,Self-emp-not-inc,Masters,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,Others,<=50K
43,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,25,United-States,<=50K
24,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,70,United-States,>50K
77,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,6,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,1848,42,United-States,>50K
45,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
38,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,50,United-States,<=50K
46,Self-emp-not-inc,Some-college,Divorced,Not-in-family,White,Male,0,0,50,United-States,<=50K
49,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,State-gov,Bachelors,Never-married,Not-in-family,White,Male,0,0,55,United-States,<=50K
62,Private,Some-college,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
41,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
49,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
30,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,Others,<=50K
30,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
24,State-gov,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
45,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,35,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,56,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,2415,60,United-States,>50K
22,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,Others,<=50K
52,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,>50K
22,State-gov,Some-college,Never-married,Not-in-family,White,Male,0,0,10,United-States,<=50K
42,Private,Doctorate,Married-civ-spouse,Husband,White,Male,0,1902,50,United-States,>50K
31,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,1579,40,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
28,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
50,Private,HS-grad,Divorced,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,HS-grad,Divorced,Not-in-family,White,Male,0,0,50,United-States,<=50K
54,Local-gov,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,35,United-States,<=50K
25,Private,Some-college,Never-married,Not-in-family,White,Male,0,0,45,United-States,<=50K
49,Private,Bachelors,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,>50K
46,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
43,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,50,Others,>50K
60,State-gov,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,35,Others,<=50K
37,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,<=50K
26,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
25,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,Some-college,Married-civ-spouse,Husband,Black,Male,0,0,40,Others,>50K
37,Private,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
64,Private,Masters,Never-married,Other-relative,White,Female,0,0,8,United-States,<=50K
67,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,0,0,44,United-States,<=50K
25,Self-emp-not-inc,Bachelors,Never-married,Not-in-family,White,Male,13550,0,35,United-States,>50K
54,Private,HS-grad,Never-married,Other-relative,White,Female,0,0,40,United-States,<=50K
26,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,4386,0,45,United-States,>50K
43,Private,HS-grad,Married-civ-spouse,Other-relative,White,Female,0,0,44,Others,<=50K
18,Private,HS-grad,Never-married,Not-in-family,White,Female,0,1721,40,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
59,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
44,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,60,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,55,United-States,<=50K
38,State-gov,HS-grad,Divorced,Not-in-family,White,Female,0,0,38,United-States,<=50K
18,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,25,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Wife,White,Female,0,0,40,United-States,<=50K
48,Local-gov,Some-college,Married-civ-spouse,Wife,White,Female,5178,0,40,United-States,>50K
62,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,Bachelors,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,1902,50,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,HS-grad,Never-married,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,25,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,>50K
26,Private,HS-grad,Married-civ-spouse,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,HS-grad,Divorced,Not-in-family,White,Male,0,0,10,United-States,<=50K
34,Private,Bachelors,Never-married,Not-in-family,White,Female,0,0,39,United-States,<=50K
33,Private,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,7688,0,38,United-States,>50K
22,Private,Some-college,Never-married,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,State-gov,HS-grad,Married-civ-spouse,Wife,White,Female,0,1887,40,United-States,>50K
38,Private,Bachelors,Married-civ-spouse,Husband,White,Male,0,0,45,United-States,>50K
